Date,Alphabet Inc- A shares (GOOGL),Amazon.com Inc (AMZN),Facebook Inc (FB),Microsoft Corp (MSFT),TESLA Inc.,Morgan Stanley (MS),Ferrari N.V. (RACE.MI),Assicurazioni Generali S.p.A. (G.MI),Juventus Football Club S.p.A. (JUVE.MI),Piaggio & C. SpA (PIA.MI),Toscana Aeroporti S.p.A. (TYA.MI),Valsoia S.p.A. (VLS.MI),Bayer Aktiengesellschaft (BAYN.DE),Ryanair Holdings plc (RY4C.IR),Crdit Agricole S.A. (ACA.PA),"Cisco Systems, Inc. (CSCO)"
23-Mar-16,675.00849,507.55727,100.2765,44.31341,39.66508,20.0152,35.14911,9.65854,0.23236,1.5421,12.6113,18.988,86.54375999999998,13.745,7.58858,21.2768
24-Mar-16,675.10657,521.37323,101.1086,44.67735,40.73857,19.8199,34.9102,9.44699,0.23346,1.5339,12.6113,18.7873,85.13179000000002,13.775,7.4213,21.4563
25-Mar-16,675.89907,521.9852599999998,101.2273,44.7298,40.78639,19.8432,34.9102,9.44699,0.23346,1.5339,12.6113,18.7873,85.13179000000002,13.775,7.4213,21.4815
28-Mar-16,674.98392,519.59817,101.873,44.20851,41.26534,19.6901,34.9102,9.44699,0.23346,1.5339,12.6113,18.7873,85.13179000000002,13.775,7.4213,21.4507
29-Mar-16,683.66434,530.10339,103.6713,45.00221,41.08467,19.6625,35.03443,9.52723,0.23484,1.4913,12.6113,19.0317,84.96553,14.025,7.33153,21.522
30-Mar-16,680.4268400000002,530.1881099999998,101.5761,44.92374,40.18586,19.7353,35.5696,9.60018,0.23714,1.5413,12.5069,18.9706,85.87871,14.18,7.34688,21.6254
31-Mar-16,673.06829,523.7387,100.6647,44.90111,40.5429,19.614,34.88153,9.50535,0.23668000000000006,1.5265,12.5069,18.9531,85.79599,14.165,7.303139999999999,21.5516
1-Apr-16,676.35527,525.93792,101.9889,44.99885,41.75692,19.9426,34.30814,9.36674,0.23668000000000006,1.5159,12.5069,19.0841,83.96879,14.195,7.2502,21.6323
4-Apr-16,671.74478,520.7971200000002,98.81441,44.84461,43.36947,19.5421,34.68085,9.25732,0.23852,1.52,12.5678,18.9007,85.46347,14.1,7.23485,21.3921
5-Apr-16,666.05497,514.6545,98.53367,44.14479,44.86259,19.0287,33.82075,8.95823,0.23742,1.4381,12.5678,18.4642,83.05519,13.85,6.96093,20.9683
6-Apr-16,674.81111,528.97559,99.90336,44.6253,46.63855,19.0717,34.59483,8.98741,0.23687,1.4177,12.5678,18.3333,84.09338000000002,13.395,6.9847100000000015,21.3007
7-Apr-16,666.48078,518.5717099999998,99.64068,44.00214,45.1031,18.4877,33.97365,8.79044,0.23392,1.3915,12.3502,18.3769,83.17976,13.385,6.8251100000000005,20.9541
8-Apr-16,667.72578,522.77213,97.26586,44.08965,43.97229,18.5615,34.69996,9.04577,0.23503,1.4324,12.6113,18.1674,84.50894,13.26,6.98318,21.0797
11-Apr-16,664.33218,522.6067,95.57986,43.88844,43.83396,18.7948,34.74773,9.15519,0.23852,1.4545,12.3328,18.8745,84.7579,13.19,7.0522399999999985,20.9729
12-Apr-16,669.6971599999998,528.4975099999998,96.91648,44.12493,43.42797,19.1446,34.42281,9.18437,0.24018,1.4758,12.4199,18.6301,85.17314,13.055,7.08753,20.9699
13-Apr-16,678.00732,540.0273099999998,97.06649,44.79978,44.7133,20.2066,35.35935999999999,9.53453,0.24405,1.5102,12.4373,18.7349,87.5405,13.44,7.47502,21.4701
14-Apr-16,687.461,550.35712,98.27077,45.22874,44.65983,20.625,35.83719,9.7169,0.254,1.52,12.4373,18.9618,87.83083,13.27,7.53947,21.6871
15-Apr-16,692.1017,555.35839,97.28465,45.50206,45.16585,20.3181,36.98398,9.61477,0.25694,1.4938,12.3676,18.6476,87.78947,13.08,7.45277,21.4355
18-Apr-16,697.06503,562.2591,97.74379,46.04208,44.93471,20.2407,37.29934,9.59289,0.26247,1.5426,12.5852,18.5253,88.49504,13.015,7.46658,21.601
19-Apr-16,686.3989999999999,555.22054,99.29242,45.94811,43.74738,20.7982,37.55737,9.68043,0.25971,1.519,13.473,18.8134,91.06999,13.23,7.480389999999999,21.6908
20-Apr-16,682.1700900000002,557.22765,98.96449,45.09445,44.01024,21.449,37.78674,9.74608,0.25777,1.615,13.0552,18.7261,91.11135,13.27,7.644589999999999,21.678
21-Apr-16,689.9565299999998,558.15714,100.3444,45.467,43.92546,21.4346,37.43314,9.94305,0.25004,1.6225,13.0552,18.2023,91.73422,12.955,7.6844899999999985,21.6295
22-Apr-16,653.35464,549.50261,97.90976,42.25524,44.9432,21.8057,36.88841,10.0452,0.2493,1.6537,13.0552,18.1238,91.61014,13.015,7.7420399999999985,21.5854
25-Apr-16,660.67835,557.41202,98.00553,42.74397,44.83152000000001,21.7837,36.43926,9.98682,0.25151,1.6411,13.1771,18.2285,91.11135,13.07,7.566319999999998,21.7585
26-Apr-16,643.68621,547.4132599999998,96.51256,42.06358,45.03328,21.7319,36.98398,10.0744,0.24488,1.668,13.4904,18.0888,90.07326,13.18,7.707510000000001,21.8601
27-Apr-16,638.51388,536.83275,96.37093,41.54393,44.51171,21.7769,37.16555,10.0087,0.23779,1.6579,13.0465,18.0714,87.74811,13.425,7.61773,21.9475
28-Apr-16,622.3491700000002,531.37918,103.0364,40.58814,43.73021,21.4827,37.98742,9.97223,0.23558,1.652,12.8376,18.5079,86.58511,13.535,7.67298,21.3698
29-Apr-16,623.3593400000002,580.8351700000002,103.541,40.46772,42.40267,21.298,37.57648,9.7169,0.23567,1.6267,13.0204,18.6039,83.67811999999998,13.185,7.411339999999999,20.9608
2-May-16,623.22961,596.57,103.4369,40.68437,42.1878,21.2549,37.27068,9.70961,0.2342,1.6108,12.9421,18.7294,85.06730999999998,13.185,7.363760000000001,20.6743
3-May-16,614.69902,582.49075,101.8916,39.802,40.31587,20.8537,36.37236,9.51264,0.23291,1.5426,12.9508,18.4605,83.73812,12.81,7.0445600000000015,20.1799
4-May-16,618.36537,583.18645,102.6248,39.94657,38.69249,20.4177,36.85019000000001,9.50535,0.23576,1.5401,13.0291,18.12,82.46002,12.98,7.03842,19.9006
5-May-16,621.86226,573.46784,102.5053,40.04086,36.81004,20.3517,36.17167,9.48347,0.23641,1.5409,12.916,17.7615,83.64435999999998,12.96,6.88266,19.7463
6-May-16,635.78706,590.8722,104.7605,40.70997,37.68712,20.5697,36.31502,9.4324,0.23346,1.5241,12.6984,17.1701,83.30357,12.76,6.9287,20.1399
9-May-16,640.26337,596.90182,104.707,40.51557,36.69135,20.4846,36.03788,9.4324,0.23539,1.4559,13.0516,17.3852,85.16099,12.84,6.915660000000001,20.1566
10-May-16,649.2641,617.3795700000002,105.8134,41.28429000000001,36.65096,20.9005,36.63039000000001,9.66584,0.23797,1.5098,13.1233,17.0805,85.33138000000002,13.26,6.99776,20.552
11-May-16,642.27788,627.05065,105.0784,41.35798,36.74229,20.7134,36.45837,9.56371,0.23521,1.5148,12.8095,16.9729,85.20359,13.2,6.98318,20.3254
12-May-16,637.14886,628.27513,105.2595,41.53841,36.27899,20.5163,36.35324,9.18437,0.23576,1.5106,12.8095,16.5786,81.07118,12.91,6.6402,20.209
13-May-16,637.10398,623.99851,105.3094,41.37287,36.4966,20.3394,37.28979,9.08224,0.23926,1.5072,12.8454,15.9693,81.91474000000002,12.81,6.63329,20.1914
16-May-16,645.3152,627.96069,104.8604,42.20292,36.81027,20.7,36.93619,9.19167,0.2411,1.5182,12.8454,16.032,81.91474000000002,13.095,6.6018300000000005,20.6351
17-May-16,636.4317599999998,614.40998,103.7022,41.41901,36.1716,20.6621,36.13344,9.05306,0.2376,1.5274,13.0695,16.1933,81.58244,13.13,6.62638,20.3918
18-May-16,637.83687,616.33644,103.9673,41.66501,37.32218,21.5152,35.94231,9.25732,0.24009,1.4929,13.3922,15.8617,82.15326,13.15,6.733039999999999,20.4454
19-May-16,637.36248,622.40211,104.0812,41.60547,38.3517,21.1919,34.82419,9.12601,0.23908,1.5047,13.446,16.1754,75.41375,13.175,6.7084899999999985,21.2708
20-May-16,644.0395,627.16457,104.7208,41.91693,39.31469,21.3516,35.091770000000004,9.30109,0.23945,1.5131,13.3026,16.0678,76.29132,13.21,6.78522,21.6121
23-May-16,639.1628400000002,620.89468,103.3443,41.37035,38.53602,21.3695,34.8208,9.38614,0.24037,1.5047,13.3026,16.023,71.92886,13.58,6.74762,21.5587
24-May-16,653.55511,627.8508400000002,104.939,42.6819,38.85685,21.8425,35.68212,9.92735,0.24064,1.4963,13.3026,15.9513,74.25494,13.85,6.97627,21.9787
25-May-16,662.68806,635.97763,105.8451,43.42262,39.42909,22.2925,36.63055,10.0665,0.24037,1.5148,13.1502,16.1306,74.25494,14.045,7.30775,22.4826
26-May-16,660.3924900000002,640.65946,107.0619,43.14964000000001,40.34781,21.9622,36.35957,10.0665,0.24331,1.503,12.6751,16.2202,72.97684,13.96,7.39291,22.4248
27-May-16,667.97293,636.37914,106.6648,43.37854,39.85679,21.9851,36.35957,10.1438,0.24313,1.5232,12.8095,16.1216,72.7042,14.05,7.4586,22.3739
30-May-16,672.90727,641.0801,107.4527,43.69898,40.15122,22.1475,36.94992,10.1902,0.24396,1.5384,13.1591,16.3098,73.65001,14.03,7.46271,22.5392
31-May-16,671.71072,648.3351700000002,106.5713,44.11447,40.047,21.9429,36.87249,10.0742,0.24359,1.4786,13.1591,16.265,72.95987,14.105,7.40365,22.5625
1-Jun-16,672.1097,646.0500099999998,106.6633,44.03866,39.43254,22.0637,36.77572,10.0201,0.24175,1.4601,13.1502,16.1754,73.4881,13.93,7.24942,22.4711
2-Jun-16,665.17654,650.85002,106.2913,43.52291,39.13823,21.7913,37.29832,9.95828,0.24027,1.4559,13.1502,16.0858,75.09841,14.0,7.280589999999999,22.5038
3-Jun-16,659.84575,650.5918,106.2321,43.0934,39.27367,21.2707,36.66926,9.67994,0.24267,1.4366,13.1502,15.8976,76.12093,14.0,7.09273,22.6174
6-Jun-16,643.168,640.23432,104.6516,42.61587,38.88292,21.1418,36.71764,9.66447,0.24377,1.4189,13.1502,15.6646,75.98456999999998,14.0,7.11406,22.198
7-Jun-16,643.3375,636.86969,103.6253,42.54254,40.89046,20.8581,37.54994,9.82684,0.24249,1.4315,13.1591,15.9513,78.36173000000002,13.87,7.2190699999999985,22.1497
8-Jun-16,654.11262,639.7701099999998,104.2365,42.5167,41.47271,20.8852,37.18218,10.0124,0.24083,1.4239,13.1502,16.1126,78.08061,13.7,7.0968399999999985,22.2151
9-Jun-16,650.9302299999998,637.89445,103.9356,41.99154,40.21369,20.4346,37.00798,9.96601,0.23963,1.4424,13.0874,16.0409,76.87921,13.77,6.93277,22.1192
10-Jun-16,647.97884,634.47465,103.0665,42.21827,38.67246,20.1743,36.23375,9.51757,0.23208,1.4265,13.0605,15.7811,74.9792,13.425,6.72193,22.215
13-Jun-16,651.1387900000002,636.3345099999998,101.379,41.39383,38.7669,20.0863,35.40147,9.20831,0.22821,1.36,13.1233,15.091,75.03028,13.13,6.49716,22.2169
14-Jun-16,649.40989,637.05492,101.7977,40.95202000000001,38.07628,19.4731,35.44986,8.94544,0.22747,1.3633,12.5585,15.1986,74.26343,12.82,6.36754,22.2085
15-Jun-16,652.98198,636.99165,102.2026,41.12103,38.82986,19.7042,35.72083,8.976360000000003,0.22563,1.3541,12.9081,15.1896,75.06438,12.84,6.40692,22.1236
16-Jun-16,643.05413,637.06976,101.5657,41.51653,38.69956,19.8951,35.56599,8.87585,0.22572,1.3524,12.9888,15.1448,74.78318,12.5,6.3002699999999985,22.1953
17-Jun-16,625.8881700000002,627.79007,100.4443,41.34141,38.29894,20.1046,36.1273,9.22377,0.22913000000000006,1.4256,12.8454,15.4585,75.04733,12.82,6.60135,22.2778
20-Jun-16,622.1925,629.13581,99.89374,40.93882,38.71686,20.3973,37.02734,9.50211,0.2388,1.4643,12.8454,16.3188,77.04111999999998,13.5,6.85319,21.9729
21-Jun-16,626.05428,632.18341,101.0158,41.95097,38.79014,20.6811,36.67894,9.67221,0.23742,1.4265,12.5944,16.265,78.16579,13.52,6.94918,22.0006
22-Jun-16,631.49406,631.60961,101.2478,42.05584,34.95985,20.965,36.37892,9.72633,0.23843000000000006,1.4248,12.8812,16.3904,78.25099,13.495,7.01398,22.1036
23-Jun-16,631.05124,637.41589,101.5868,42.52127,34.674409999999995,21.5315,37.34671,10.1438,0.23834,1.461,12.8812,16.489,79.38416,13.68,7.29864,22.3343
24-Jun-16,605.08655,617.23774,98.97563,40.83275,34.11339,19.3532,35.53695,8.44288,0.233,1.3625,12.191,16.1306,74.67244000000002,12.335,6.27649,21.2186
27-Jun-16,617.20163,626.46225,98.74102,40.72141,35.98243,19.1214,34.56917,7.727710000000001,0.23024,1.2321,12.8812,15.4047,74.11009,10.46,5.90158,21.4273
28-Jun-16,627.56071,642.71274,102.3147,41.64956,36.63903,19.9691,35.02403,7.84755,0.22886,1.2893,12.8812,16.3098,75.95045999999998,10.79,6.14933,21.8453
29-Jun-16,627.77058,646.2012,103.0888,42.3497,37.96116,20.3633,34.67563,8.03311,0.23134,1.2876,12.9081,16.9371,75.92491,11.01,6.19281,22.0965
30-Jun-16,632.21322,643.07762,102.6954,42.66915,38.15224,20.8667,35.46921,8.15682,0.23383,1.328,12.8095,17.197,76.68328000000002,11.32,6.20184,22.3237
1-Jul-16,639.5163,653.40962,102.8178,42.74532,38.98776,20.8597,36.04988,8.24959,0.23539,1.3112,12.4599,17.2776,77.27115,11.84,6.2732,22.4537
4-Jul-16,638.08169,651.94384,102.5872,42.64943,38.9003,20.8129,35.80793,8.01765,0.23309,1.2716,12.4599,17.2776,77.15185,11.55,6.16574,22.4033
5-Jul-16,632.41296,653.23646,102.4579,42.60028,38.3957,20.0471,35.31437000000001,7.86302,0.23208,1.2632,12.4599,16.4442,76.76846,11.175,5.94834,22.2085
6-Jul-16,640.7314299999998,666.6148400000002,105.4676,43.08836,38.76002,20.3151,34.86918,7.588539999999999,0.22932,1.2632,12.4599,16.1126,75.20924000000002,11.0,5.82037,22.6791
7-Jul-16,637.22687,663.63458,104.3785,42.95629,38.91151,20.6877,34.69498,7.6040100000000015,0.23254,1.2531,12.4779,17.2955,75.50742,11.23,5.85729,22.6253
8-Jul-16,648.65073,673.98113,105.9486,43.85699,39.18039,21.2992,36.34021,8.19548,0.2376,1.2649,12.7826,16.7131,77.46709,11.22,6.18625,23.104
11-Jul-16,658.4576900000002,682.5250900000002,106.7277,44.18703,40.7063,21.4139,37.02734,8.25733,0.25225,1.2624,12.7826,17.2059,79.01784,11.33,6.24941,23.284
12-Jul-16,662.4236099999998,676.62144,106.6465,44.6512,40.63111,22.1223,37.53058,8.67483,0.25123,1.2985,13.1322,17.2776,79.35014,11.61,6.5111,23.3967
13-Jul-16,659.3913,671.27787,105.5597,44.88305,40.22985,21.9428,36.63055,8.589780000000001,0.24322,1.2304,13.1322,17.0267,79.17975,11.505,6.4102,23.4969
14-Jul-16,663.18399,668.05109,105.7147,44.94585,39.93345,22.5562,37.37574,8.814,0.24838,1.2691,13.1591,17.0267,79.6142,11.865,6.55049,23.4369
15-Jul-16,662.36871,662.19763,105.2219,44.86755,39.69008,22.5417,37.12412,8.72895,0.24562,1.2624,13.1591,16.5786,79.99766,11.59,6.434,23.4607
18-Jul-16,681.43533,665.93747,107.9965,45.30059,40.93859000000001,22.8113,37.09508,8.77534,0.25335,1.2556,12.6034,16.7937,79.15411,11.7,6.4504,23.6442
19-Jul-16,680.4722,668.3153,108.9337,44.49481,40.6905,22.7566,37.21122,8.6671,0.25602,1.2539,12.6034,16.7937,78.19981999999997,11.52,6.402819999999998,23.612
20-Jul-16,687.40593,677.09135,110.6997,47.10626,41.46881,23.3558,37.03702,8.78307,0.26302,1.2565,13.1591,16.9102,78.21687,11.645,6.48895,24.3003
21-Jul-16,684.61175,675.55512,109.4511,46.9882,40.01985,23.4162,37.69511,8.72895,0.26606,1.2497,12.9978,16.9102,78.42139,11.035,6.4586,24.2475
22-Jul-16,688.19624,675.1262,109.672,47.57888,40.29222,23.4283,37.8306,8.6903,0.26578,1.2565,13.0516,16.8027,78.44693000000002,10.905,6.48075,24.3211
25-Jul-16,690.5095200000002,674.18382,110.8706,47.98505,41.93265,23.7328,38.06286,8.63617,0.27168000000000003,1.2405,13.2308,16.4352,78.91559000000002,11.635,6.43809,24.5233
26-Jul-16,689.3254599999998,669.25483,110.2884,47.91988,41.76258,23.7693,38.4403,8.57432,0.26827,1.2405,13.1681,16.3994,79.72502,11.485,6.40118,24.5486
27-Jul-16,693.46909,670.44357,112.2518,47.45325,41.58977,23.7685,39.65003,8.73668,0.26846,1.3642,13.7059,16.5697,80.61967,11.61,6.49306,24.4607
28-Jul-16,691.59958,679.65206,112.8825,47.10293,41.65094000000001,23.4546,38.47901,8.497,0.26984,1.3709,13.7059,16.489,80.3555,11.9,6.35524,24.0821
29-Jul-16,713.92358,684.57595,111.815,47.44998,42.36412,23.3259,39.1371,9.1078,0.26846,1.3793,13.7059,16.5786,81.98286999999998,11.935,6.49716,24.0663
1-Aug-16,717.16958,687.44196,111.3084,47.01132,41.19064,22.9658,39.19517000000001,9.06914,0.27131,1.3969999999999998,13.1591,16.3994,82.0937,11.765,6.40446,24.0424
2-Aug-16,716.43533,681.03085,110.216,47.01132,40.68742,22.5629,40.18231,8.71349,0.26569,1.3701,13.1591,16.3546,80.26183,11.74,6.22973,23.9563
3-Aug-16,712.10956,672.6410400000002,109.1981,47.12023,40.25114,22.7972,40.58877,8.6903,0.26339,1.3751,13.1591,15.6018,80.40659000000002,11.715,6.2354699999999985,23.9253
4-Aug-16,714.92624,682.21317,111.5186,47.75519,41.35946,22.8224,40.28876,8.71349,0.26247,1.3802,13.1591,15.6198,80.04875,11.69,6.39872,24.133000000000006
5-Aug-16,724.6958599999998,687.91905,112.396,48.30209,41.31754,23.4467,41.08234,9.06141,0.26421999999999995,1.4147,13.1591,15.7542,81.68469,12.045,6.53571,24.3576
8-Aug-16,726.11601,691.24536,112.9532,48.5826,40.78795,23.6315,41.37268,9.24697,0.26726,1.3718,13.1591,15.6377,81.79542,11.845,6.67928,24.4332
9-Aug-16,728.53255,693.19222,112.8329,48.72567,41.33657,23.8227,41.56623,9.35521,0.26661,1.4046,13.195,15.5481,84.19821999999998,12.08,6.73752,24.391
10-Aug-16,727.3340599999998,691.41222,112.3446,48.43448,40.59987,23.5676,41.66302,9.36294,0.26615,1.4138,13.195,15.4943,83.0053,11.825,6.79577,24.2498
11-Aug-16,722.48252,689.4424700000002,111.6531,48.36093,40.21122,23.636,41.66302,9.41706,0.26394,1.4147,13.5804,15.5033,83.78072,12.035,6.80397,24.1748
12-Aug-16,724.52122,693.55817,112.1098,48.26661,40.50784,23.5669,42.05013,9.35521,0.26137,1.4416,13.5804,15.3688,83.58471,12.29,6.76541,24.2148
15-Aug-16,721.73693,688.1825299999998,110.9524,48.29572,40.40315,23.9029,42.05013,9.35521,0.26137,1.4416,13.5804,15.3688,84.04479,12.105,6.7580300000000015,24.4047
16-Aug-16,716.36776,683.1508200000002,110.2462,47.95467,39.98727,24.3411,41.00493,9.08461,0.25998000000000004,1.4206,13.5804,15.3509,83.43137,11.92,6.6997800000000005,24.3127
17-Aug-16,714.27873,678.10454,110.2963,47.66308,39.59564,24.2384,41.22751,8.83719,0.26063000000000003,1.3945,13.6163,15.324000000000002,81.49725,11.835,6.61857,23.8045
18-Aug-16,710.46613,676.57796,109.6654,47.59942,39.56307,24.3326,41.31461,8.860389999999997,0.26348,1.3894,13.5804,15.2344,82.47707,12.015,6.6128300000000015,23.5706
19-Aug-16,704.57161,667.26581,108.8687,47.40394000000001,39.6495,24.2243,41.15977,8.57432,0.26523,1.3894,13.6253,15.2075,82.0937,11.95,6.49388,23.4965
22-Aug-16,705.38036,672.21564,109.8852,47.66046,39.46306,24.3741,41.4501,8.64391,0.26827,1.4349,13.6253,15.2165,81.70174,12.055,6.5111,23.6882
23-Aug-16,703.74744,673.58645,109.8747,47.7531,39.72698,24.424,41.74044,9.03049,0.2714,1.4458,13.6253,15.1358,82.36634000000002,11.955,6.645639999999998,23.9142
24-Aug-16,702.24866,670.08293,109.2662,47.88051,39.39884,24.6152,41.66302,8.99956,0.27813000000000004,1.4795,13.6253,15.1,82.40894,12.14,6.75557,24.0151
25-Aug-16,702.5160099999998,674.03538,109.9895,48.22033,39.23365,24.744,41.42107,8.74442,0.28439000000000003,1.4475,13.6253,14.9656,81.82954000000002,11.915,6.71127,24.2724
26-Aug-16,702.55522,681.10358,110.6771,47.99052,38.96905,24.837,41.63398,8.651639999999999,0.28365,1.4727,13.446,14.7863,82.64746,12.0,6.722760000000001,24.2615
29-Aug-16,710.58784,688.68497,112.9876,48.43899,38.43043,25.2398,41.85657,8.481539999999999,0.27932,1.4727,13.446,14.8491,82.36634000000002,12.11,6.6883,24.6381
30-Aug-16,707.52499,685.77893,112.4292,48.29254,37.7635,25.8819,42.00174000000001,8.698030000000001,0.27905,1.482,13.446,14.7057,82.86046,12.18,6.80315,24.6215
31-Aug-16,708.17984,689.62918,113.0793,48.10394,38.01765,25.8688,41.80818,8.814,0.2796,1.4753,13.6253,14.8043,81.76989,11.99,6.964760000000001,24.6306
1-Sep-16,709.09469,690.47578,113.0484,48.1805,35.978,25.7306,41.4501,8.90678,0.28172,1.4593,13.6163,14.7863,79.9891,12.29,6.986089999999999,24.7237
2-Sep-16,711.44533,689.6342400000002,112.9481,48.07508,35.31559,25.6226,41.90496,8.968630000000003,0.28264,1.503,13.7597,14.7326,80.88373,12.69,7.12719,24.8304
5-Sep-16,713.91583,692.029,113.3403,48.24202,35.43822,25.7116,41.87593,8.89905,0.28964,1.4778,13.195,14.876,80.29585,12.7,7.12308,24.9166
6-Sep-16,724.47111,707.30119,116.316,48.22952,36.3715,25.6187,41.77914000000001,8.829460000000003,0.2842,1.4896,13.2219,15.0552,81.72729,12.75,7.003310000000001,24.9674
7-Sep-16,717.97974,697.08875,116.451,47.84063,35.84789,25.3421,43.04694,8.95317,0.28826,1.5039,13.2667,14.9835,82.60486999999998,12.845,7.07222,24.6825
8-Sep-16,714.2063099999998,697.4996,115.8882,47.70342,35.11428,25.6508,42.38885,9.17738,0.2901,1.4854,13.2488,15.4585,81.95734,13.315,7.20348,24.4616
9-Sep-16,699.53917,674.39596,112.7631,46.56408,34.50674,25.2223,41.93399,9.30882,0.28476,1.4677,13.2488,15.8707,80.96044,13.45,7.20758,23.915
12-Sep-16,710.6225099999998,686.31,114.4814,47.38728,35.28115,25.8107,41.55655,9.06141,0.2878,1.4012,13.2488,16.3098,79.70796999999997,13.08,7.093560000000001,24.438
13-Sep-16,701.48723,676.842,113.1405,46.94528,34.87336,25.1808,40.98556,8.74442,0.2878,1.4273,13.3026,16.1574,79.49497,13.03,6.96968,24.1374
14-Sep-16,704.59209,678.4125700000002,113.8903,46.82455,35.01478,25.3168,40.93718,8.59752,0.29074,1.4315,13.3026,16.2202,79.70796999999997,13.04,7.01233,24.1442
15-Sep-16,712.3735,684.3313099999998,114.116,47.47737,35.63868,25.5644,41.13073,8.73668,0.28374,1.418,13.2667,16.1306,77.85055,13.04,7.14113,24.3235
16-Sep-16,709.5627099999998,692.2676299999998,114.7703,47.53306,36.52874,25.2795,40.22102,8.50474,0.27988,1.3995,13.3563,16.0678,77.34786,13.235,7.08781,23.9614
19-Sep-16,712.8127900000002,694.6292599999998,115.2936,47.6379,36.98357,25.4857,41.44043,8.651639999999999,0.28494,1.4231,13.1143,15.6825,78.04648,13.04,7.06238,24.2901
20-Sep-16,715.32324,697.82873,115.0556,47.44305,36.606,25.5156,41.09203,8.62844,0.28365,1.413,13.2308,15.6825,78.47255,12.6,7.04598,24.3044
21-Sep-16,721.74175,708.03362,116.4964,48.35183,36.79759,25.7541,42.37917,8.721219999999999,0.28568000000000005,1.4298,13.0247,15.6377,78.05497,12.68,7.2527,24.5662
22-Sep-16,728.97004,718.91928,116.2135,48.23256,36.88493,25.9212,43.4147,8.74442,0.28365,1.4458,12.9709,15.6287,78.5747,12.7,7.34458,24.7144
23-Sep-16,726.9853400000002,718.76954,114.1468,47.83482,37.01117,25.6171,43.68568,8.65937,0.28411,1.4408,12.9709,15.324000000000002,77.94424000000002,12.42,7.28223,24.4276
26-Sep-16,714.14973,711.0445,113.2728,47.27063,37.18935,24.8462,43.23082,8.45835,0.28126,1.4096,13.2398,15.0552,76.00161999999997,12.375,7.082889999999999,24.1545
27-Sep-16,720.6578400000002,725.44013,114.3925,48.09748,36.5889,25.0787,43.35663,8.41969,0.28282,1.3945,13.2398,15.2344,75.64378,12.41,7.00824,24.4501
28-Sep-16,722.00628,738.6379099999998,115.1827,48.29391,36.76968,25.4833,43.98569000000001,8.43515,0.28282,1.392,13.2398,15.4495,76.05271,12.525,7.1386699999999985,24.5317
29-Sep-16,715.04806,738.57592,114.1116,47.7466,35.75953,24.8857,44.03408,8.47381,0.2796,1.392,13.2398,15.2434,75.23478,12.235,7.13293,24.4342
30-Sep-16,716.6584799999998,746.2942,114.327,47.93606,36.37038,25.7159,44.74056,8.39649,0.27766,1.4004,13.4101,15.4585,76.19756,12.155,7.201010000000001,24.703000000000007
3-Oct-16,712.41842,744.78245,114.6182,47.72195,38.04289,25.5932,44.97283,8.35784,0.27638,1.4349,13.428,15.4674,76.19756,12.19,7.20184,24.7011
4-Oct-16,716.11244,743.97949,114.3493,47.67547,37.7168,25.7209,45.82447,8.33464,0.28337,1.4424,13.428,15.6556,76.70881999999997,11.905,7.2904399999999985,24.6368
5-Oct-16,714.6972900000002,753.16926,114.5953,48.00705,37.18927,26.1375,46.13416,8.68256,0.28319,1.4298,13.446,15.5929,76.63211,11.89,7.448760000000001,24.8246
6-Oct-16,716.5079400000002,750.92898,114.8618,48.1011,35.86644000000001,26.0068,46.1632,8.79854,0.2854,1.4315,13.1412,15.342,76.68328000000002,11.715,7.476660000000001,24.7437
7-Oct-16,718.47676,753.22018,115.7427,48.4263,35.28361,26.0909,46.35675,8.74442,0.28043,1.4222,13.4639,15.3688,76.51279,11.245,7.46927,24.8772
10-Oct-16,727.1355,751.73152,116.3174,48.39982,35.8937,26.1697,46.64709000000001,8.79081,0.28098,1.4029,13.4729,15.4405,77.56934,11.14,7.53818,24.7608
11-Oct-16,726.6700400000002,745.9056,115.6827,47.93127,35.92195,25.9946,46.53096,8.78307,0.27997,1.3911,13.4729,15.342,77.06665,11.32,7.59233,24.5455
12-Oct-16,733.8398900000002,754.01717,116.6612,48.20549000000001,36.433,25.9603,46.69548,8.90678,0.28006,1.4071,13.3384,15.2703,76.41055,11.53,7.670260000000002,24.163
13-Oct-16,730.19322,753.0776099999998,116.0746,48.26358,36.368,25.9312,46.41483,8.651639999999999,0.27969,1.3903,13.3026,15.0552,76.17201999999997,11.49,7.42333,24.1369
14-Oct-16,728.16323,744.77907,115.7314,48.5208,35.56832,26.1193,46.55032,8.79081,0.27822,1.3692,13.2577,15.2434,77.14336,11.725,7.55541,24.0622
17-Oct-16,735.64437,741.2152,116.2859,48.71294,35.36899000000001,26.0847,46.13416,8.99956,0.27766,1.3684,13.3115,15.3688,76.23167,11.81,7.5997,24.2741
18-Oct-16,745.74876,742.26284,116.7159,48.87434,36.1486,26.4044,45.95029,9.17738,0.27711,1.3886,13.2219,15.3688,77.21999,12.41,7.71865,24.3446
19-Oct-16,753.2511599999998,744.91548,118.5302,48.93603,37.08863,26.9976,46.22127,9.21604,0.27711,1.3835,13.1143,15.4047,76.85365999999998,12.34,7.70061,24.3582
20-Oct-16,748.62827,738.3231599999998,118.4495,48.70589,36.282,26.9774,46.64709000000001,9.19285,0.27444,1.3793,13.2039,15.4585,77.08371,12.74,7.815460000000002,24.2097
